frequency,gain,phase
0.32392868306535,50.86806978040691,-77.52475247524751
0.4421274146668279,63.82164593295756,-82.69407197438537
0.6034558253692444,81.02918705276338,-86.12907965710535
0.823651556297394,106.26834799091858,-85.53718820669128
1.1241947756093271,149.43027747647034,-81.0891089108911
