frequency, gain
0.30330698996021915, 48.96394185605088
0.34595243494458944, 52.901658426041166
0.7617636185819466, 99.4973270891587
0.6117823445661873, 82.00288468628844
0.4011364353051101, 60.180733426197854
0.4651230154083566, 65.86416776688273
0.5512719281265739, 74.92683671266461
0.6864187934192887, 88.59761757698398
0.8736445699057505, 111.73797183976205
1.001957583569865, 132.12513075723817
1.1303739615861732, 150.30506622243746
